"status","family","pval","qval","gene_short_name","num_cells_expressed","use_for_ordering"
"OK","negbinomial.size",5.7430120245853e-101,8.09072540922847e-101,"TLE3",1641,TRUE
"OK","negbinomial.size",0.630519465676869,0.634185276523828,"TSC22D1",7313,TRUE
"OK","negbinomial.size",1.92480442782789e-116,2.7795589817548e-116,"IFFO2",910,TRUE
"OK","negbinomial.size",1.06267104463257e-24,1.22073101408655e-24,"TWISTNB",1605,TRUE
"OK","negbinomial.size",9.87474924457404e-142,1.52802470421405e-141,"SFTA2",564,TRUE
"OK","negbinomial.size",3.96069019784011e-97,5.51690341567101e-97,"CLEC2B",1999,TRUE
"OK","negbinomial.size",1.33546340023068e-27,1.55684075633361e-27,"ALG13",1683,TRUE
"OK","negbinomial.size",1.67670484457773e-18,1.88357102670095e-18,"C4orf48",2247,TRUE
"OK","negbinomial.size",4.07822719744283e-06,4.28114869634471e-06,"HLA-DRB1",2873,TRUE
"OK","negbinomial.size",2.65944728686348e-18,2.98368599628653e-18,"GNPTAB",1165,TRUE
"OK","negbinomial.size",1.79376254854746e-138,2.75595844492638e-138,"PIFO",998,TRUE
"OK","negbinomial.size",2.59523111324701e-147,4.05212078151384e-147,"PIM1",2993,TRUE
"OK","negbinomial.size",2.59189033484126e-91,3.55306678231012e-91,"HILPDA",1033,TRUE
"OK","negbinomial.size",2.94038573503476e-102,4.15593735425665e-102,"IER5L",1162,TRUE
"OK","negbinomial.size",8.61132937774988e-57,1.09702502382233e-56,"ISG15",1940,TRUE
"OK","negbinomial.size",0.265067157161448,0.26848137112957,"C1orf56",1807,TRUE
"OK","negbinomial.size",3.99404066333215e-61,5.19525590042452e-61,"PPM1N",1047,TRUE
"OK","negbinomial.size",9.73798311106059e-85,1.32860495127246e-84,"BRE",1015,TRUE
"OK","negbinomial.size",4.52552729196213e-53,5.68979812143494e-53,"SLC25A37",2383,TRUE
"OK","negbinomial.size",0.923256430220418,0.924325014051691,"JUNB",7937,TRUE
"OK","negbinomial.size",4.64999605143621e-60,6.01232673317238e-60,"NR1D1",1452,TRUE
"OK","negbinomial.size",7.06396404096358e-79,9.53249437665133e-79,"IFRD1",4415,TRUE
"OK","negbinomial.size",0.000297911113665427,0.000310100016029596,"ZFP36",7811,TRUE
"OK","negbinomial.size",2.79760710249596e-46,3.44719393683618e-46,"PLEC",2298,TRUE
"OK","negbinomial.size",1.31620367140034e-14,1.45590303805792e-14,"ZNF503",2270,TRUE
"OK","negbinomial.size",5.83054372119518e-90,7.98009544119277e-90,"KDM5B",1803,TRUE
"OK","negbinomial.size",2.65397435990566e-118,3.84537323503918e-118,"C9orf116",697,TRUE
"OK","negbinomial.size",1.2981792221254e-07,1.37276898183187e-07,"NFKB1",1728,TRUE
"OK","negbinomial.size",2.61591321586046e-15,2.90098068169141e-15,"NR4A3",1097,TRUE
"OK","negbinomial.size",6.69810144101557e-47,8.26513230596073e-47,"VASP",2732,TRUE
"OK","negbinomial.size",1.49304672492107e-11,1.62860708329978e-11,"EGR2",2059,TRUE
"OK","negbinomial.size",7.94748942549007e-72,1.06253143014666e-71,"CETN2",3110,TRUE
"OK","negbinomial.size",1.47128698535583e-42,1.80263915344589e-42,"GPM6B",1091,TRUE
"OK","negbinomial.size",3.43509746247349e-26,3.96181240671943e-26,"IRF1",3895,TRUE
"OK","negbinomial.size",0.00495454861741811,0.00510200542150793,"CDC42SE1",2057,TRUE
"OK","negbinomial.size",0.0369080989615849,0.0378712996462289,"FBXO34",1117,TRUE
"OK","negbinomial.size",0.00378075828564224,0.0039072352653292,"GCHFR",1617,TRUE
"OK","negbinomial.size",9.44626266921684e-174,1.61164047512279e-173,"NEAT1",5573,TRUE
"OK","negbinomial.size",3.30266985086459e-60,4.27666080987706e-60,"CNKSR3",1297,TRUE
"OK","negbinomial.size",3.72036270682308e-17,4.1577696917338e-17,"CTD-3252C9.4",2742,TRUE
"OK","negbinomial.size",1.97596923274373e-10,2.13651673290416e-10,"HLA-DQB1",1720,TRUE
"OK","negbinomial.size",0.275328265286885,0.278223071814434,"FOSB",7240,TRUE
"OK","negbinomial.size",7.42460225223833e-27,8.60895569461951e-27,"DTNBP1",1035,TRUE
"OK","negbinomial.size",2.71023695513284e-97,3.78121768740307e-97,"MT-ND5",7988,TRUE
"OK","negbinomial.size",1.15576553511417e-52,1.45099736991837e-52,"EFNB2",969,TRUE
"OK","negbinomial.size",3.17314847702259e-89,4.33613496465172e-89,"TFF3",1244,TRUE
"OK","negbinomial.size",4.39164683281697e-05,4.59343955306733e-05,"FST",1180,TRUE
"OK","negbinomial.size",4.55054115618117e-56,5.77158079193067e-56,"USP31",981,TRUE
"OK","negbinomial.size",0.301926222351829,0.304744670168415,"OMG",1001,TRUE
"OK","negbinomial.size",1.05557417506362e-51,1.32329226294208e-51,"CYB5D2",1199,TRUE
"OK","negbinomial.size",3.88988322194109e-68,5.15275495708888e-68,"TRAPPC2P1",1072,TRUE
"OK","negbinomial.size",6.1728307671823e-14,6.80190906192699e-14,"ADM",1670,TRUE
"OK","negbinomial.size",7.30766676246041e-51,9.13458345307552e-51,"BTN3A2",948,TRUE
"OK","negbinomial.size",1.51454034661973e-08,1.61538520323806e-08,"GPBP1",4300,TRUE
"OK","negbinomial.size",1.23087353486142e-97,1.7228246078562e-97,"HIST3H2A",1318,TRUE
"OK","negbinomial.size",3.18450485533184e-51,3.98639175088573e-51,"KLF2",2110,TRUE
"OK","negbinomial.size",6.09502891980934e-34,7.27200002156562e-34,"HP",384,TRUE
"OK","negbinomial.size",1.67670445971452e-34,2.00324496913406e-34,"RDH11",2348,TRUE
"OK","negbinomial.size",1.84561050520745e-10,1.9980639386789e-10,"MTRNR2L8",2424,TRUE
"OK","negbinomial.size",1.74191090887801e-11,1.89767372314795e-11,"HLA-DRB5",1501,TRUE
"OK","negbinomial.size",2.46524854331525e-06,2.59736904989974e-06,"DNAJB4",2622,TRUE
"OK","negbinomial.size",2.00981824942662e-58,2.59089833942478e-58,"GLA",1164,TRUE
"OK","negbinomial.size",6.11695173900183e-55,7.7130659682749e-55,"MORN2",1897,TRUE
"OK","negbinomial.size",2.68034402022587e-55,3.39457917642076e-55,"CREB3L2",1153,TRUE
"OK","negbinomial.size",9.83207188074089e-35,1.17957589137876e-34,"GSTA1",1072,TRUE
"OK","negbinomial.size",2.38881249974051e-57,3.05669055070346e-57,"MSMB",864,TRUE
"OK","negbinomial.size",1.71109195689051e-29,2.00826939309402e-29,"CP",1032,TRUE
"OK","negbinomial.size",1.90936898527195e-60,2.4761681743032e-60,"DNAJA1",6422,TRUE
"OK","negbinomial.size",0.188677102987313,0.191555978971861,"HLA-DMA",1397,TRUE
"OK","negbinomial.size",1.39015062270668e-65,1.82193983127467e-65,"DUSP4",983,TRUE
"OK","negbinomial.size",6.30086763373238e-71,8.39792065204701e-71,"PSENEN",2991,TRUE
"OK","negbinomial.size",1.43781938871829e-80,1.94634392995512e-80,"KIF9",1211,TRUE
"OK","negbinomial.size",4.02615724789616e-27,4.68724901672971e-27,"PMEPA1",2546,TRUE
"OK","negbinomial.size",6.92355011291278e-38,8.38777429645596e-38,"CD55",3814,TRUE
"OK","negbinomial.size",2.44838837480414e-31,2.89324582541747e-31,"HNRNPH1",4473,TRUE
"OK","negbinomial.size",4.20733761981115e-58,5.41569500169143e-58,"CDKN1A",4808,TRUE
"OK","negbinomial.size",5.2357588593514e-20,5.91244309835373e-20,"SFTPA2",532,TRUE
"OK","negbinomial.size",1.03193198364349e-07,1.09524069429647e-07,"PLAT",1152,TRUE
"OK","negbinomial.size",8.02685553835393e-23,9.14786566623999e-23,"ANKRD37",1930,TRUE
"OK","negbinomial.size",1.78709762479567e-08,1.90140153191667e-08,"SEC11C",1876,TRUE
"OK","negbinomial.size",1.55501871789422e-36,1.87861898181355e-36,"DNALI1",877,TRUE
"OK","negbinomial.size",7.60138139006889e-58,9.76997756673044e-58,"TLE4",2292,TRUE
"OK","negbinomial.size",3.96093819366856e-55,5.00908119520951e-55,"ABHD3",1281,TRUE
"OK","negbinomial.size",0.426952041145566,0.42993424399408,"FAM229B",1727,TRUE
"OK","negbinomial.size",3.79016424986152e-56,4.82131187666208e-56,"ANKRD36C",1060,TRUE
"OK","negbinomial.size",1.86957913966557e-82,2.53875346281117e-82,"XIST",3278,TRUE
"OK","negbinomial.size",1.45158045710583e-11,1.58537512045018e-11,"NFKBIZ",4531,TRUE
"OK","negbinomial.size",2.82253870205886e-64,3.68806038864187e-64,"NPC2",7319,TRUE
"OK","negbinomial.size",6.20618954322196e-05,6.48351926918719e-05,"CITED2",3568,TRUE
"OK","negbinomial.size",6.602257165114e-11,7.16556141508608e-11,"PRPS2",1825,TRUE
"OK","negbinomial.size",1.41418349451141e-50,1.76263504719361e-50,"SMAD7",1200,TRUE
"OK","negbinomial.size",8.0617642112013e-28,9.41083136665199e-28,"ARID4A",1640,TRUE
"OK","negbinomial.size",0.000115659929016475,0.000120682555608264,"C12orf75",1624,TRUE
"OK","negbinomial.size",2.46873240663768e-49,3.0681803616977e-49,"PLA2G16",1963,TRUE
"OK","negbinomial.size",1.3199814165503e-24,1.51430228821752e-24,"VMP1",5515,TRUE
"OK","negbinomial.size",3.34460728613423e-35,4.02376259041184e-35,"EFHC1",1793,TRUE
"OK","negbinomial.size",2.05103713693991e-15,2.27746742420157e-15,"UBA7",875,TRUE
"OK","negbinomial.size",1.30332676790725e-34,1.56146489506894e-34,"TXN",6875,TRUE
"OK","negbinomial.size",2.54469700816769e-44,3.12665186372877e-44,"C15orf48",617,TRUE
"OK","negbinomial.size",1.42412055855486e-17,1.59361485530395e-17,"SFTPC",1248,TRUE
"OK","negbinomial.size",1.51583846948265e-24,1.73668910742052e-24,"BAMBI",1019,TRUE
"OK","negbinomial.size",0.822839744002775,0.82474667272584,"C2orf40",792,TRUE
"OK","negbinomial.size",2.66665165536239e-48,3.29993373660725e-48,"ODF3B",1913,TRUE
"OK","negbinomial.size",5.03915155850019e-38,6.11341668738102e-38,"DFFA",1337,TRUE
"OK","negbinomial.size",7.90482980548428e-49,9.81015463664835e-49,"MRPS31",1560,TRUE
"OK","negbinomial.size",5.19851115962242e-44,6.37831511074241e-44,"WDR54",1120,TRUE
"OK","negbinomial.size",0.275020573671218,0.278223071814434,"WDR60",1023,TRUE
"OK","negbinomial.size",6.89198473932194e-25,7.92761542488494e-25,"RSRC1",1271,TRUE
"OK","negbinomial.size",0.000603151961768098,0.000626322265221374,"WIF1",617,TRUE
"OK","negbinomial.size",9.50170816127229e-19,1.07017936972663e-18,"SFTPA1",432,TRUE
"OK","negbinomial.size",3.15916781932855e-28,3.69780806998538e-28,"HEXIM1",2674,TRUE
"OK","negbinomial.size",2.09408806998326e-10,2.26140596820914e-10,"TNFAIP2",974,TRUE
"OK","negbinomial.size",0.00149348511193616,0.00154714325967039,"FAM43A",788,TRUE
"OK","negbinomial.size",1.35097950375314e-20,1.52757813169473e-20,"ELMSAN1",1813,TRUE
"OK","negbinomial.size",4.86342773514257e-38,5.90851824564371e-38,"LRRC23",1023,TRUE
"OK","negbinomial.size",2.04912941692872e-26,2.36964832305259e-26,"DLC1",1143,TRUE
"OK","negbinomial.size",4.67351607866197e-13,5.11720431397798e-13,"EHD1",1401,TRUE
"OK","negbinomial.size",3.93263430478011e-14,4.34448106466768e-14,"OPA3",955,TRUE
"OK","negbinomial.size",0.0584097339769023,0.0597922128875982,"GBP1",1350,TRUE
"OK","negbinomial.size",1.00889860821031e-23,1.15283658666039e-23,"OFD1",1768,TRUE
"OK","negbinomial.size",6.38673430004681e-15,7.07365578686362e-15,"NFATC1",1733,TRUE
"OK","negbinomial.size",1.23984002427243e-07,1.31424492279225e-07,"SLC4A2",923,TRUE
"OK","negbinomial.size",1.67305595364351e-26,1.93734056211732e-26,"UBXN11",914,TRUE
"OK","negbinomial.size",0.0880663930792986,0.0898318750160299,"NDRG1",1903,TRUE
"OK","negbinomial.size",5.52457367139795e-28,6.45777868345842e-28,"SCAF4",1259,TRUE
"OK","negbinomial.size",0.722825594788035,0.725341229108644,"RANBP2",1183,TRUE
"OK","negbinomial.size",9.4197437158027e-09,1.00717902523725e-08,"SNUPN",1101,TRUE
"OK","negbinomial.size",3.78481149889804e-06,3.97796105291228e-06,"IFI27",1933,TRUE
"OK","negbinomial.size",1.15957318600155e-29,1.36281359496106e-29,"ZFAND2A",1394,TRUE
"OK","negbinomial.size",3.21817344740397e-22,3.65797638896772e-22,"INSIG1",1621,TRUE
"OK","negbinomial.size",1.25892665983415e-16,1.40512459452457e-16,"SRRT",1035,TRUE
"OK","negbinomial.size",0.693371568102795,0.696592806514423,"INTS6",2892,TRUE
"OK","negbinomial.size",3.49244600419584e-06,3.67514086816229e-06,"HNRNPUL1",2614,TRUE
"OK","negbinomial.size",0.0525101836059766,0.0538167166103907,"ABCD3",967,TRUE
"OK","negbinomial.size",1.64642475282252e-09,1.77134006367099e-09,"MCM7",966,TRUE
"OK","negbinomial.size",0.100440980013682,0.102213467896276,"HIPK1",1284,TRUE
"OK","negbinomial.size",2.53754087679979e-09,2.72329138763253e-09,"HPS4",902,TRUE
"OK","negbinomial.size",7.02361641850025e-09,7.5190943094093e-09,"GADD45B",5828,TRUE
"OK","negbinomial.size",4.16254825736008e-14,4.59260745231693e-14,"MID1IP1",1643,TRUE
"OK","negbinomial.size",0.00388995836635465,0.00401529115381476,"ASPSCR1",1123,TRUE
"OK","negbinomial.size",0.0001710197957849,0.000178231473920408,"RBM5",1781,TRUE
"OK","negbinomial.size",4.29368902675354e-13,4.70727630943196e-13,"ICAM1",2984,TRUE
"OK","negbinomial.size",0.00364503928309718,0.00377148203334816,"HSPA2",1084,TRUE
"OK","negbinomial.size",0.00488773950068549,0.00503920699415131,"EPM2AIP1",1201,TRUE
"OK","negbinomial.size",0.000586796852521676,0.00061007124691256,"PTCD3",1018,TRUE
"OK","negbinomial.size",7.6935753819239e-06,8.06659721862324e-06,"THBD",1195,TRUE
"OK","negbinomial.size",0.398311715286739,0.401561344665535,"HSPA5",5300,TRUE
